"trial_type","trial_index","time_elapsed","internal_node_id","screen_height","screen_width","browser","browser_version","mobile","os","vsync_rate","participant_id","study_id","session_id","success","timeout","failed_images","failed_audio","failed_video","width","height","webaudio","fullscreen","webcam","microphone","screen","version","date","time","rt","stimulus","response","question_order","trial_duration","trial_number"
"html-keyboard-response","67","2421984","0.0-25.0-0.14","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","902",""
"image-keyboard-response","68","2422496","0.0-25.0-1.14","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1036.jpg","null","","500","15"
"multiple-slider","69","2439395","0.0-25.0-2.14","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","16880.5","","{""perceived_realness"":83,""Attractiveness"":33,""Approachability"":71,""Trustworthiness"":75,""Familiarity"":62,""Similarity"":9}","[0,1,2,3,4,5]","",""
"html-keyboard-response","70","2440369","0.0-25.0-0.15","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","958",""
"image-keyboard-response","71","2440894","0.0-25.0-1.15","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1016.jpg","null","","500","16"
"multiple-slider","72","2460525","0.0-25.0-2.15","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","19589.30000001192","","{""perceived_realness"":64,""Attractiveness"":60,""Approachability"":77,""Trustworthiness"":76,""Familiarity"":57,""Similarity"":13}","[0,1,2,3,4,5]","",""
"html-keyboard-response","73","2461109","0.0-25.0-0.16","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","578",""
"image-keyboard-response","74","2461619","0.0-25.0-1.16","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1066.jpg","null","","500","17"
"multiple-slider","75","2485689","0.0-25.0-2.16","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","24020.900000035763","","{""perceived_realness"":91,""Attractiveness"":67,""Approachability"":82,""Trustworthiness"":78,""Familiarity"":62,""Similarity"":12}","[0,1,2,3,4,5]","",""
"html-keyboard-response","76","2486575","0.0-25.0-0.17","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","868",""
"image-keyboard-response","77","2487087","0.0-25.0-1.17","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NM-1027.jpg","null","","500","18"
"multiple-slider","78","2506492","0.0-25.0-2.17","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","19384","","{""perceived_realness"":95,""Attractiveness"":58,""Approachability"":73,""Trustworthiness"":71,""Familiarity"":67,""Similarity"":38}","[0,1,2,3,4,5]","",""
"html-keyboard-response","79","2507362","0.0-25.0-0.18","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","855",""
"image-keyboard-response","80","2507874","0.0-25.0-1.18","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1084.jpg","null","","500","19"
"multiple-slider","81","2532928","0.0-25.0-2.18","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","25032.19999998808","","{""perceived_realness"":29,""Attractiveness"":62,""Approachability"":75,""Trustworthiness"":74,""Familiarity"":37,""Similarity"":13}","[0,1,2,3,4,5]","",""
"html-keyboard-response","82","2533555","0.0-25.0-0.19","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","616",""
"image-keyboard-response","83","2534067","0.0-25.0-1.19","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1093.jpg","null","","500","20"
"multiple-slider","84","2550049","0.0-25.0-2.19","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","15963.399999976158","","{""perceived_realness"":68,""Attractiveness"":54,""Approachability"":68,""Trustworthiness"":73,""Familiarity"":38,""Similarity"":16}","[0,1,2,3,4,5]","",""
"html-keyboard-response","85","2551038","0.0-25.0-0.20","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","977",""
"image-keyboard-response","86","2551548","0.0-25.0-1.20","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1097.jpg","null","","500","21"
"multiple-slider","87","2571330","0.0-25.0-2.20","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","19725.899999976158","","{""perceived_realness"":37,""Attractiveness"":67,""Approachability"":68,""Trustworthiness"":71,""Familiarity"":35,""Similarity"":14}","[0,1,2,3,4,5]","",""
"html-keyboard-response","88","2572168","0.0-25.0-0.21","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","822",""
"image-keyboard-response","89","2572680","0.0-25.0-1.21","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NM-1092.jpg","null","","500","22"
"multiple-slider","90","2593019","0.0-25.0-2.21","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","20321.5","","{""perceived_realness"":73,""Attractiveness"":39,""Approachability"":76,""Trustworthiness"":75,""Familiarity"":33,""Similarity"":10}","[0,1,2,3,4,5]","",""
"html-keyboard-response","91","2593899","0.0-25.0-0.22","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","865",""
"image-keyboard-response","92","2594409","0.0-25.0-1.22","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1083.jpg","null","","500","23"
"multiple-slider","93","2610189","0.0-25.0-2.22","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","15762.099999964237","","{""perceived_realness"":86,""Attractiveness"":63,""Approachability"":76,""Trustworthiness"":72,""Familiarity"":60,""Similarity"":9}","[0,1,2,3,4,5]","",""
"html-keyboard-response","94","2610930","0.0-25.0-0.23","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","726",""
"image-keyboard-response","95","2611443","0.0-25.0-1.23","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NM-1019.jpg","null","","500","24"
"multiple-slider","96","2630281","0.0-25.0-2.23","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","18818.700000047684","","{""perceived_realness"":93,""Attractiveness"":33,""Approachability"":78,""Trustworthiness"":73,""Familiarity"":25,""Similarity"":11}","[0,1,2,3,4,5]","",""
"html-keyboard-response","97","2631205","0.0-25.0-0.24","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","909",""
"image-keyboard-response","98","2631718","0.0-25.0-1.24","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1004.jpg","null","","500","25"
"multiple-slider","99","2648895","0.0-25.0-2.24","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","17126.19999998808","","{""perceived_realness"":75,""Attractiveness"":15,""Approachability"":70,""Trustworthiness"":67,""Familiarity"":23,""Similarity"":5}","[0,1,2,3,4,5]","",""
"html-keyboard-response","100","2649857","0.0-25.0-0.25","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","949",""
"image-keyboard-response","101","2650369","0.0-25.0-1.25","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NM-1029.jpg","null","","500","26"
"multiple-slider","102","2670640","0.0-25.0-2.25","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","20255.69999998808","","{""perceived_realness"":33,""Attractiveness"":60,""Approachability"":75,""Trustworthiness"":69,""Familiarity"":24,""Similarity"":4}","[0,1,2,3,4,5]","",""
"html-keyboard-response","103","2671221","0.0-25.0-0.26","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","566",""
"image-keyboard-response","104","2671733","0.0-25.0-1.26","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1094.jpg","null","","500","27"
"multiple-slider","105","2685951","0.0-25.0-2.26","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","14201.899999976158","","{""perceived_realness"":91,""Attractiveness"":86,""Approachability"":84,""Trustworthiness"":82,""Familiarity"":22,""Similarity"":5}","[0,1,2,3,4,5]","",""
"html-keyboard-response","106","2686615","0.0-25.0-0.27","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","652",""
"image-keyboard-response","107","2687125","0.0-25.0-1.27","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1009.jpg","null","","500","28"
"multiple-slider","108","2710877","0.0-25.0-2.27","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","23694.600000023842","","{""perceived_realness"":66,""Attractiveness"":79,""Approachability"":77,""Trustworthiness"":74,""Familiarity"":32,""Similarity"":1}","[0,1,2,3,4,5]","",""
"html-keyboard-response","109","2711754","0.0-25.0-0.28","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","859",""
"image-keyboard-response","110","2712266","0.0-25.0-1.28","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1099.jpg","null","","500","29"
"multiple-slider","111","2729097","0.0-25.0-2.28","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","16775.399999976158","","{""perceived_realness"":66,""Attractiveness"":59,""Approachability"":68,""Trustworthiness"":63,""Familiarity"":59,""Similarity"":9}","[0,1,2,3,4,5]","",""
"html-keyboard-response","112","2729772","0.0-25.0-0.29","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","663",""
"image-keyboard-response","113","2730285","0.0-25.0-1.29","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1005.jpg","null","","500","30"
"multiple-slider","114","2743672","0.0-25.0-2.29","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","13343.5","","{""perceived_realness"":92,""Attractiveness"":70,""Approachability"":85,""Trustworthiness"":78,""Familiarity"":60,""Similarity"":9}","[0,1,2,3,4,5]","",""
"html-keyboard-response","115","2744310","0.0-25.0-0.30","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","625",""
"image-keyboard-response","116","2744822","0.0-25.0-1.30","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NM-1090.jpg","null","","500","31"
"multiple-slider","117","2760772","0.0-25.0-2.30","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","15929.599999964237","","{""perceived_realness"":71,""Attractiveness"":65,""Approachability"":83,""Trustworthiness"":79,""Familiarity"":68,""Similarity"":6}","[0,1,2,3,4,5]","",""
"html-keyboard-response","118","2761571","0.0-25.0-0.31","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","785",""
"image-keyboard-response","119","2762082","0.0-25.0-1.31","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1062.jpg","null","","500","32"
"multiple-slider","120","2786535","0.0-25.0-2.31","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","24434.600000023842","","{""perceived_realness"":65,""Attractiveness"":65,""Approachability"":75,""Trustworthiness"":74,""Familiarity"":60,""Similarity"":9}","[0,1,2,3,4,5]","",""
"html-keyboard-response","121","2787462","0.0-25.0-0.32","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","909",""
"image-keyboard-response","122","2787974","0.0-25.0-1.32","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1012.jpg","null","","500","33"
"multiple-slider","123","2808771","0.0-25.0-2.32","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","20776.600000023842","","{""perceived_realness"":13,""Attractiveness"":34,""Approachability"":63,""Trustworthiness"":60,""Familiarity"":24,""Similarity"":9}","[0,1,2,3,4,5]","",""
"html-keyboard-response","124","2809713","0.0-25.0-0.33","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","929",""
"image-keyboard-response","125","2810225","0.0-25.0-1.33","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NM-1035.jpg","null","","500","34"
"multiple-slider","126","2825958","0.0-25.0-2.33","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","15712.399999976158","","{""perceived_realness"":94,""Attractiveness"":61,""Approachability"":76,""Trustworthiness"":74,""Familiarity"":90,""Similarity"":75}","[0,1,2,3,4,5]","",""
"html-keyboard-response","127","2826478","0.0-25.0-0.34","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","501",""
"image-keyboard-response","128","2826989","0.0-25.0-1.34","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1047.jpg","null","","500","35"
"multiple-slider","129","2846067","0.0-25.0-2.34","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","19060.099999964237","","{""perceived_realness"":58,""Attractiveness"":64,""Approachability"":71,""Trustworthiness"":70,""Familiarity"":58,""Similarity"":12}","[0,1,2,3,4,5]","",""
"html-keyboard-response","130","2847056","0.0-25.0-0.35","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","976",""
"image-keyboard-response","131","2847568","0.0-25.0-1.35","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1048.jpg","null","","500","36"
"multiple-slider","132","2863923","0.0-25.0-2.35","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","16299.199999988079","","{""perceived_realness"":88,""Attractiveness"":73,""Approachability"":77,""Trustworthiness"":76,""Familiarity"":59,""Similarity"":11}","[0,1,2,3,4,5]","",""
"html-keyboard-response","133","2864747","0.0-25.0-0.36","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","806",""
"image-keyboard-response","134","2865258","0.0-25.0-1.36","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1051.jpg","null","","500","37"
"multiple-slider","135","2884488","0.0-25.0-2.36","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","19189.100000023842","","{""perceived_realness"":88,""Attractiveness"":71,""Approachability"":77,""Trustworthiness"":73,""Familiarity"":57,""Similarity"":10}","[0,1,2,3,4,5]","",""
"html-keyboard-response","136","2885493","0.0-25.0-0.37","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","993",""
"image-keyboard-response","137","2886004","0.0-25.0-1.37","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1100.jpg","null","","500","38"
"multiple-slider","138","2905707","0.0-25.0-2.37","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","19682.900000035763","","{""perceived_realness"":37,""Attractiveness"":62,""Approachability"":73,""Trustworthiness"":66,""Familiarity"":62,""Similarity"":14}","[0,1,2,3,4,5]","",""
"html-keyboard-response","139","2906512","0.0-25.0-0.38","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","789",""
"image-keyboard-response","140","2907024","0.0-25.0-1.38","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1106.jpg","null","","500","39"
"multiple-slider","141","2923571","0.0-25.0-2.38","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","questionnaire","","","","16528.80000001192","","{""perceived_realness"":60,""Attractiveness"":84,""Approachability"":81,""Trustworthiness"":77,""Familiarity"":58,""Similarity"":13}","[0,1,2,3,4,5]","",""
"html-keyboard-response","142","2924459","0.0-25.0-0.39","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","875",""
"image-keyboard-response","143","2924969","0.0-25.0-1.39","768","1366","chrome","104.0.0","false","Windows 8.1","61.49","5e9392cfccb9d308e90a9cd1_mmn3o","6306c9f2987973791013cced","6306ca514c8fb330b327dda8","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1046.jpg","null","","500","40"
